,Src IP,Src Port,Flow Byts/s,Flow Pkts/s,Flow Duration,Active Mean,Fwd IAT Mean,Tot Fwd Pkts,TotLen Fwd Pkts,Label
2687145 ,48448057276104704,   53631 ,359375.0            ,7812.5               ,          256 ,       0.0            ,0.0,           1 ,           38.0 ,Benign
6999305 ,48448069070487552,   50771 ,0.0                 ,23529.41176470588    ,           85 ,       0.0            ,85.0,           2 ,            0.0 ,Benign
6556221 ,48448066050588672,   65252 ,6700.02300437083    ,57.51092707614446    ,        69552 ,       0.0            ,66523.0,           2 ,           62.0 ,Benign
1240954 ,48448066335801344,   51736 ,0.0                 ,6802.721088435374    ,          294 ,       0.0            ,294.0,           2 ,            0.0 ,Benign
4936330 ,48448069590581248,   56651 ,207474.22680412373  ,1288.659793814433    ,         1552 ,       0.0            ,0.0,           1 ,           33.0 ,Benign
6825330 ,20289679395913728,      80 ,0.0                 ,99999.99999999999    ,           20 ,       0.0            ,0.0,           1 ,            0.0 ,Benign
3206623 ,11763744447135744,      80 ,0.0                 ,40816.32653061225    ,           49 ,       0.0            ,0.0,           1 ,            0.0 ,Benign
2591866 ,48448057125109760,   50823 ,0.0                 ,8547.008547008547    ,          234 ,       0.0            ,234.0,           2 ,            0.0 ,Benign
6351731 ,48448060296003584,   50128 ,163672.65469061874  ,1996.007984031936    ,         1002 ,       0.0            ,0.0,           1 ,           52.0 ,Benign
 508510 ,54227956700020736,    6952 ,3047.9862449851507  ,52.102328974105134   ,        76772 ,       0.0            ,0.0,           1 ,           37.0 ,Benign
3376201 ,48448066134474752,   64511 ,567796.6101694915   ,8474.57627118644     ,          236 ,       0.0            ,0.0,           1 ,           35.0 ,Benign
6595908 ,48448066184806400,   63676 ,62604.8071548351    ,1117.9429849077696   ,         1789 ,       0.0            ,0.0,           1 ,           29.0 ,Benign
3718250 ,48448064892960768,   60444 ,204444.44444444444  ,4444.444444444444    ,          450 ,       0.0            ,0.0,           1 ,           38.0 ,Benign
2361291 ,48448056705679360,   50418 ,42.35667496859783   ,0.32588654561788166  ,    116604998 ,   92762.83333333334  ,5830249.9,          21 ,         1664.0 ,Benign
4825272 ,48448069406031872,   52203 ,100917.43119266054  ,3931.847968545216    ,          763 ,       0.0            ,381.5,           3 ,           77.0 ,Benign
 636268 ,52257194212589568,     443 ,690909.0909090909   ,54545.454545454544   ,           55 ,       0.0            ,55.0,           2 ,           38.0 ,Benign
2435770 ,56836527249948672,    1251 ,873.0263573549598   ,17.23078336884789    ,       522321 ,       0.0            ,130563.0,           5 ,          286.0 ,Benign
2179612 ,48448056185585664,   51631 ,311740.89068825915  ,12145.748987854251   ,          247 ,       0.0            ,123.5,           3 ,           77.0 ,Benign
1278767 ,48448064691634176,   51432 ,30898.114715494725  ,121.30899541880146   ,       140138 ,       0.0            ,15570.888888888889,          10 ,          557.0 ,Benign
1742695 ,48448069523472384,   51366 ,138.02596246617617  ,1.630227903143813    ,      3680467 ,       0.0            ,1839947.5,           3 ,          110.0 ,Benign
 216423 ,54227956632911872,   42812 ,80.14888101618207   ,0.4737112128697129   ,     65440714 ,  146899.0            ,4668074.785714285,          15 ,         1050.0 ,Benign
6136853 ,53647560354562048,   20800 ,284.4088882364814   ,45.87240132846475    ,       108998 ,       0.0            ,53442.5,           3 ,           31.0 ,Benign
 595580 ,48448057779421184,   51921 ,86814.08681408681   ,1638.001638001638    ,         1221 ,       0.0            ,0.0,           1 ,           45.0 ,Benign
5302422 ,59774346519904256,   38958 ,1380.668141406895   ,8.050543098582478    ,      2235874 ,       0.0            ,279484.25,           9 ,         1213.0 ,Benign
 108365 ,54227956481916928,   60877 ,9247.971751649922   ,84.07247046954474    ,        23789 ,       0.0            ,0.0,           0 ,            0.0 ,Benign
 859313 ,48448057326436352,   52923 ,0.0                 ,10050.251256281406   ,          199 ,       0.0            ,199.0,           2 ,            0.0 ,Benign
3763670 ,48448064960069632,   49889 ,116089.61303462321  ,2036.6598778004072   ,          982 ,       0.0            ,0.0,           1 ,           43.0 ,Benign
 681844 ,48448056370135040,   51727 ,51.80520610732838   ,1.263541612373863    ,      6331410 ,       0.0            ,20735.666666666668,           4 ,           97.0 ,Benign
 731581 ,48448056789565440,   49654 ,0.0                 ,0.0380048372556859   ,     52624880 ,       0.0            ,52624880.0,           2 ,            0.0 ,Benign
2085139 ,48875304600469504,   55364 ,1440.7015884144153  ,8.446766366665681    ,      1894216 ,       0.0            ,236777.0,           9 ,         1148.0 ,Benign
1441903 ,48448065597603840,   49564 ,57.65386727376658   ,1.4061918847260142   ,      5689124 ,       0.0            ,20704.33333333333,           4 ,           97.0 ,Benign
7892617 ,41077443716448256,   60809 ,471.58733809597953  ,3.2833123575755265   ,      5786839 ,       0.0            ,526076.2727272727,          12 ,         1148.0 ,Benign
 763408 ,40555834551304192,   60390 ,1120.862583643703   ,6.982287988986057    ,      2434732 ,       0.0            ,270525.7777777777,          10 ,         1148.0 ,Benign
5714113 ,48448077526204416,   64908 ,256559.7667638484   ,5830.903790087464    ,          343 ,       0.0            ,0.0,           1 ,           36.0 ,Benign
 570582 ,48448057712312320,   51492 ,275985.6630824373   ,10752.68817204301    ,          279 ,       0.0            ,139.5,           3 ,           77.0 ,Benign
 266708 ,54227956666466304,   57979 ,2450.026332058709   ,16.02820964898221    ,       436730 ,       0.0            ,144.0,           2 ,          649.0 ,Benign
1277743 ,48448064691634176,   51000 ,723.5041948991194   ,2.34740642609216     ,      5964029 ,  181466.0            ,852004.1428571426,           8 ,          354.0 ,Benign
5497103 ,48448072996356096,   52077 ,643.2950355379588   ,1.6863555287810794   ,     10080911 ,   82243.0            ,16448.6,           6 ,          319.0 ,Benign
5916752 ,48448077341655040,   52818 ,19.599812451991387  ,0.2913833071131207   ,    116684790 ,  215670.63636363635  ,6863811.176470586,          18 ,          875.0 ,Benign
2705120 ,34867301111037952,   50176 ,915.7018422153592   ,5.954255647533136    ,      3190995 ,       0.0            ,354555.0,          10 ,         1282.0 ,Benign
6951278 ,48448070697877504,   51426 ,182130.58419243986  ,10309.278350515464   ,          291 ,       0.0            ,145.5,           3 ,           53.0 ,Benign
1341256 ,48448065043955712,   53467 ,0.0                 ,57142.857142857145   ,           35 ,       0.0            ,0.0,           1 ,            0.0 ,Benign
4924297 ,8740297219506176,     443 ,747572.8155339806   ,38834.95145631068    ,          103 ,       0.0            ,51.5,           3 ,           77.0 ,Benign
3519667 ,48448064523862016,   55565 ,80887.61632068719   ,1431.6392269148175   ,         1397 ,       0.0            ,0.0,           1 ,           34.0 ,Benign
6500826 ,48448061369745408,   50359 ,56368.960468521225  ,2196.1932650073204   ,         1366 ,       0.0            ,683.0,           3 ,           77.0 ,Benign
3092777 ,8740322989309952,     443 ,2026315.789473684   ,105263.15789473684   ,           38 ,       0.0            ,19.0,           3 ,           77.0 ,Benign
3594048 ,48448064607748096,   59634 ,2907.1157395453806  ,38.25152288875501    ,       104571 ,       0.0            ,18913.0,           2 ,           60.0 ,Benign
1096605 ,48448061302636544,   63224 ,13592.946362968407  ,122.45897624295861   ,        32664 ,       0.0            ,32324.0,           2 ,          110.0 ,Benign
 152361 ,20960498275057664,     443 ,0.0                 ,500000.0             ,            4 ,       0.0            ,0.0,           1 ,            0.0 ,Benign
3539425 ,53560004359225344,   51222 ,908.9423246908763   ,15.010056738014471   ,       599598 ,       0.0            ,149881.5,           5 ,          373.0 ,Benign
  70572 ,54227957287223296,   38338 ,0.0                 ,0.7637055067558344   ,      5237621 ,       0.0            ,0.0,           1 ,            0.0 ,Benign
7141694 ,48448068768497664,   51406 ,181.45721604068598  ,0.9068738648103344   ,     12129581 ,   62722.0            ,2533217.25,           5 ,          431.0 ,Benign
1099737 ,40555834551304192,   61195 ,1422.2527044429632  ,8.338601418500334    ,      1918787 ,       0.0            ,239848.375,           9 ,         1148.0 ,Benign
3149127 ,14729207535894528,     443 ,2969.2139396780744  ,234.4116268166901    ,        12798 ,       0.0            ,12798.0,           2 ,           38.0 ,Benign
3304310 ,56285143995777024,   50932 ,1538.3791492971875  ,8.455730025451746    ,      1773945 ,       0.0            ,253420.7142857143,           8 ,         1148.0 ,Benign
2624915 ,48448057158664192,   57771 ,103505.84307178632  ,1669.449081803005    ,         1198 ,       0.0            ,0.0,           1 ,           38.0 ,Benign
6351802 ,48448060296003584,   52234 ,2807.4378386471894  ,37.43250451529586    ,       106859 ,       0.0            ,35443.0,           2 ,           82.0 ,Benign
2144979 ,48448056001036288,   59134 ,8139.918600813991   ,109.99890001099989   ,        18182 ,       0.0            ,0.0,           1 ,           34.0 ,Benign
 449193 ,6697481588965376,     443 ,525423.7288135594   ,50847.457627118645   ,           59 ,       0.0            ,0.0,           1 ,            0.0 ,Benign
 342687 ,10057108976304128,     443 ,0.0                 ,60.20469596628537    ,        49830 ,       0.0            ,0.0,           1 ,            0.0 ,Benign
4826830 ,48448069406031872,   61377 ,188800.0            ,3200.0               ,          625 ,       0.0            ,0.0,           1 ,           45.0 ,Benign
 677329 ,48448056370135040,   49608 ,0.0                 ,25316.455696202534   ,           79 ,       0.0            ,79.0,           2 ,            0.0 ,Benign
7284763 ,24135919464349696,   61538 ,1250.0411197736767  ,24.67186420605941    ,       364788 ,       0.0            ,91183.75,           5 ,          286.0 ,Benign
5994077 ,48448057645203456,   50805 ,0.0                 ,12658.227848101267   ,          158 ,       0.0            ,158.0,           2 ,            0.0 ,Benign
1635373 ,48448068969824256,   61670 ,434482.7586206897   ,6896.551724137931    ,          290 ,       0.0            ,0.0,           1 ,           31.0 ,Benign
1210503 ,48448066201583616,   53866 ,105697.77043765482  ,1651.5276630883566   ,         1211 ,       0.0            ,0.0,           1 ,           38.0 ,Benign
5177273 ,48448070228115456,   55955 ,202099.73753280842  ,7874.0157480314965   ,          381 ,       0.0            ,190.5,           3 ,           77.0 ,Benign
 626563 ,48448057846530048,   50107 ,2094.3029033755815  ,19.757574560146995   ,       202454 ,       0.0            ,201969.0,           2 ,          116.0 ,Benign
4833562 ,26571032408096768,   49993 ,198.79510787748742  ,1.3840626785167685   ,     13727702 ,  384722.0            ,1247972.9090909092,          12 ,         1148.0 ,Benign
2861476 ,42614600432091136,     443 ,329787.23404255323  ,31914.89361702128    ,           94 ,       0.0            ,47.0,           3 ,           31.0 ,Benign
5416875 ,60863218288951296,     443 ,0.0                 ,57142.857142857145   ,           35 ,       0.0            ,0.0,           1 ,            0.0 ,Benign
6428122 ,48448061168418816,   50599 ,318181.8181818182   ,12396.694214876034   ,          242 ,       0.0            ,121.0,           3 ,           77.0 ,Benign
1290423 ,14864331116118016,     443 ,0.0                 ,142857.14285714287   ,           14 ,       0.0            ,0.0,           1 ,            0.0 ,Benign
2837082 ,48448062074388480,   53239 ,80224.83392948391   ,1021.9724067450179   ,         1957 ,       0.0            ,0.0,           1 ,           35.0 ,Benign
1546421 ,27084425250471936,   12769 ,2023.578833052136   ,11.188235346768167   ,      1340694 ,       0.0            ,191527.7142857143,           8 ,         1132.0 ,Benign
4896178 ,48448069506695168,   58082 ,126195.02868068832  ,1912.0458891013384   ,         1046 ,       0.0            ,0.0,           1 ,           34.0 ,Benign
2416705 ,25842053749407744,   40040 ,1238.5997686431992  ,6.817980377852472    ,      2200065 ,       0.0            ,314295.0,           8 ,         1144.0 ,Benign
4305041 ,48448065782153216,   51424 ,29.220589697901687  ,0.32363229627521545  ,    117417206 ,  273224.2727272727   ,6179852.9473684225,          20 ,         1313.0 ,Benign
1923753 ,52317204200292352,   33041 ,1117.4031106888071  ,6.589918824556179    ,      2427951 ,       0.0            ,303493.875,           9 ,         1132.0 ,Benign
1783326 ,48448069959680000,   53557 ,0.0                 ,0.03802901906978472  ,     52591417 ,       0.0            ,52591417.0,           2 ,            0.0 ,Benign
4600956 ,52317204200292352,   51987 ,1655.4965640408434  ,9.099468105757659    ,      1648448 ,       0.0            ,235492.57142857145,           8 ,         1148.0 ,Benign
1268782 ,26571032408096768,   50620 ,242.69565235951043  ,1.689709562048625    ,     11244536 ,  402045.0            ,1022230.5454545456,          12 ,         1148.0 ,Benign
5841679 ,48448077710753792,   63482 ,6707.437364371671   ,131.51837969356217   ,        30414 ,       0.0            ,29987.0,           2 ,           70.0 ,Benign
7230037 ,48448056336580608,   50614 ,0.0                 ,30303.0303030303     ,           66 ,       0.0            ,66.0,           2 ,            0.0 ,Benign
1891950 ,48448057427099648,   57746 ,214876.03305785125  ,2361.275088547816    ,          847 ,       0.0            ,0.0,           1 ,           50.0 ,Benign
3005899 ,2258396900229120,       0 ,0.0                 ,0.472112187177821    ,    116497734 , 9679258.0            ,2157365.4444444445,          55 ,            0.0 ,Benign
6722907 ,6715099108605952,      80 ,0.0                 ,37037.03703703704    ,           54 ,       0.0            ,0.0,           1 ,            0.0 ,Benign
1168043 ,48448066000257024,   63912 ,99492.38578680203   ,2030.4568527918782   ,          985 ,       0.0            ,0.0,           1 ,           33.0 ,Benign
7759159 ,39803726738751488,   53967 ,1164.1532928389427  ,6.825376579488122    ,      2344193 ,       0.0            ,293024.125,           9 ,         1148.0 ,Benign
2765046 ,57433312704069632,   58954 ,1199.1008281660831  ,7.9090563968448135   ,      2275872 ,       0.0            ,325124.5714285714,           8 ,         1148.0 ,Benign
6066927 ,26603642383499264,   61899 ,896.2385839936928   ,6.1510116786002325   ,      2763773 ,       0.0            ,307085.88888888893,          10 ,         1048.0 ,Benign
6089012 ,48448056084922368,   51089 ,6268.310962730803   ,68.13381481229133    ,        29354 ,       0.0            ,0.0,           1 ,           42.0 ,Benign
7868069 ,2258396900229120,       0 ,0.0                 ,0.02663381994594879  ,    112638743 ,       0.0            ,56319371.5,           3 ,            0.0 ,Benign
 532647 ,58922598804750336,     443 ,18375.2417794971    ,1450.6769825918761   ,         2068 ,       0.0            ,2068.0,           2 ,           38.0 ,Benign
3291813 ,48448061587849216,   60604 ,542372.8813559322   ,6779.661016949152    ,          295 ,       0.0            ,0.0,           1 ,           32.0 ,Benign
2601248 ,48448057125109760,   55584 ,340740.74074074073  ,7407.407407407407    ,          270 ,       0.0            ,0.0,           1 ,           38.0 ,Benign
6385881 ,26627564931907584,   52367 ,1146.6798339024594  ,16.359893868906685   ,       672376 ,       0.0            ,134457.6,           6 ,          455.0 ,Benign
6280545 ,54295684190306304,     443 ,1.55E7              ,1500000.0            ,            2 ,       0.0            ,1.0,           3 ,           31.0 ,Benign
6218207 ,48448056420466688,   63853 ,256790.12345679014  ,4938.271604938272    ,          405 ,       0.0            ,0.0,           1 ,           44.0 ,Benign
4098127 ,36823811487694848,     443 ,0.0                 ,86956.52173913043    ,           23 ,       0.0            ,0.0,           1 ,            0.0 ,Benign
6269650 ,20289679395913728,      80 ,0.0                 ,38461.53846153846    ,           52 ,       0.0            ,0.0,           1 ,            0.0 ,Benign
 807855 ,48448056990892032,   49475 ,361751.27909210493  ,366.85344075409614   ,     85241125 ,23357598.0            ,2314.925470763134,       10091 ,         5134.0 ,Benign
7344749 ,48448057292881920,   50129 ,60.08502397264227   ,1.4654883895766406   ,      5458931 ,       0.0            ,5089.0,           4 ,           97.0 ,Benign
6659066 ,48448064641302528,   52061 ,0.0                 ,18348.623853211007   ,          109 ,       0.0            ,109.0,           2 ,            0.0 ,Benign
2946047 ,48448060631547904,   51935 ,162500.0            ,4166.666666666667    ,          480 ,       0.0            ,0.0,           1 ,           31.0 ,Benign
4736136 ,29304272889839616,     443 ,0.0                 ,86956.52173913043    ,           23 ,       0.0            ,23.0,           2 ,            0.0 ,Benign
 480911 ,54227956515471360,   60810 ,28744.054295234433  ,90.0554250206718     ,       122147 ,       0.0            ,20815.75,           5 ,          473.0 ,Benign
1270751 ,29535590869368832,   62655 ,1900.8877542846594  ,10.44826541380355    ,      1435645 ,       0.0            ,205092.14285714284,           8 ,         1148.0 ,Benign
5417384 ,48448073331900416,   49879 ,552238.8059701492   ,3731.3432835820895   ,          536 ,       0.0            ,0.0,           1 ,           84.0 ,Benign
2615807 ,48448057158664192,   51465 ,27667.98418972332   ,149.55667129580172   ,        46805 ,       0.0            ,11679.0,           3 ,          436.0 ,Benign
2702120 ,13227989814738944,   62875 ,1618.5174048446397  ,8.896211459387905    ,      1686111 ,       0.0            ,240873.0,           8 ,         1148.0 ,Benign
6478007 ,10574783917850624,   63610 ,1210.2729178062982  ,15.159994795068455   ,       791557 ,       0.0            ,131926.16666666663,           7 ,          364.0 ,Benign
7684248 ,48448061688512512,   61898 ,355212.3552123552   ,7722.007722007722    ,          259 ,       0.0            ,0.0,           1 ,           38.0 ,Benign
7517606 ,1614667956879360,   50522 ,1413.5826357065266  ,8.299934741763092    ,      1927726 ,       0.0            ,240965.75,           9 ,         1144.0 ,Benign
6850480 ,48448070362333184,   55702 ,275132.2751322751   ,5291.005291005291    ,          378 ,       0.0            ,0.0,           1 ,           36.0 ,Benign
3372860 ,48448066134474752,   54804 ,50993.377483443706  ,1986.7549668874171   ,         1510 ,       0.0            ,755.0,           3 ,           77.0 ,Benign
6622691 ,48448066352578560,   50887 ,0.0                 ,22222.222222222223   ,           90 ,       0.0            ,90.0,           2 ,            0.0 ,Benign
4749921 ,48448069238259712,   52255 ,162696.23672292288  ,345.25477771685047   ,        49239 ,       0.0            ,6154.875,           9 ,          509.0 ,Benign
1877035 ,48448057427099648,   53042 ,87.00076976953096   ,0.24687106881765145  ,    117470225 ,  328859.5            ,9036171.153846154,          14 ,         2373.0 ,Benign
1191918 ,5304147876249600,   56984 ,0.0                 ,764.5259938837921    ,         2616 ,       0.0            ,0.0,           1 ,            0.0 ,ddos
3483913 ,48448077626867712,      80 ,295.7569093884806   ,1.8355743018679955   ,      4358309 ,       0.0            ,37040.33333333333,           4 ,          935.0 ,ddos
1600764 ,48448077677199360,      80 ,879360.4651162791   ,5087.209302325581    ,         1376 ,       0.0            ,456.6666666666666,           4 ,          935.0 ,ddos
2840691 ,48448077626867712,      80 ,422.0833686280568   ,2.0761601998428763   ,      4816584 ,       0.0            ,194023.0,           4 ,          935.0 ,ddos
1020600 ,5304906256744448,   56337 ,0.0                 ,366.5017408832692    ,         5457 ,       0.0            ,0.0,           1 ,            0.0 ,ddos
1784539 ,5308171891507200,   51694 ,0.0                 ,33.190613694447215   ,        60258 ,       0.0            ,0.0,           1 ,            0.0 ,ddos
1019559 ,5306738043518976,   54321 ,0.0                 ,45.39882871021927    ,        44054 ,       0.0            ,0.0,           1 ,            0.0 ,ddos
3165575 ,48448077626867712,      80 ,285.8817307279978   ,1.8746342998557235   ,      4267499 ,       0.0            ,46210.33333333333,           4 ,          935.0 ,ddos
1843462 ,48448077677199360,      80 ,16377.139166935745  ,90.41007426541815    ,        77425 ,       0.0            ,25807.333333333336,           4 ,          935.0 ,ddos
 474560 ,5304147876249600,   56171 ,0.0                 ,0.116543821          ,     17160927 ,       0.0            ,17200000.0,           2 ,            0.0 ,ddos
3369525 ,48448077626867712,      80 ,291.96306532471465  ,1.7966957866136282   ,      4452618 ,       0.0            ,5305.666666666666,           4 ,          935.0 ,ddos
 464057 ,5308171891507200,   56572 ,0.0                 ,39.00764549851771    ,        51272 ,       0.0            ,0.0,           1 ,            0.0 ,ddos
 471676 ,5306481452777472,   52450 ,0.0                 ,366.56891495601167   ,         5456 ,       0.0            ,0.0,           1 ,            0.0 ,ddos
 827756 ,5308171891507200,   42958 ,0.0                 ,144.57134595923088   ,        13834 ,       0.0            ,0.0,           1 ,            0.0 ,ddos
1395383 ,48448077677199360,      80 ,910021.9458668616   ,5120.702267739576    ,         1367 ,       0.0            ,453.6666666666666,           4 ,          935.0 ,ddos
 178643 ,5304147876249600,   51700 ,0.0                 ,0.05812622200000001  ,     34407879 ,       0.0            ,34400000.0,           2 ,            0.0 ,ddos
  28593 ,3724587569250304,   38066 ,0.0                 ,1000000.0            ,            2 ,       0.0            ,0.0,           0 ,            0.0 ,ddos
2904222 ,48448077626867712,      80 ,232.59227599367088  ,1.798857509618491    ,      5559084 ,       0.0            ,26854.33333333333,           4 ,          935.0 ,ddos
1489842 ,48448077677199360,      80 ,1050288.5408079142  ,5770.816158285243    ,         1213 ,       0.0            ,402.6666666666666,           4 ,          935.0 ,ddos
 806622 ,5306291215925248,   50986 ,0.0                 ,1876.1726078799247   ,         1066 ,       0.0            ,0.0,           1 ,            0.0 ,ddos
 983819 ,5308171891507200,   58092 ,0.0                 ,41.160167933485155   ,        72886 ,       0.0            ,31662.0,           2 ,            0.0 ,ddos
 322895 ,5306291215925248,   51771 ,56611.72504214272   ,327.77673721670726   ,        21356 ,       0.0            ,20582.0,           2 ,          274.0 ,ddos
1672403 ,5308171891507200,   45236 ,0.0                 ,672.2689075630253    ,         2975 ,       0.0            ,0.0,           1 ,            0.0 ,ddos
 890688 ,5306291215925248,   59505 ,0.0                 ,1090.5125408942204   ,         1834 ,       0.0            ,0.0,           1 ,            0.0 ,ddos
2583353 ,48448077626867712,      80 ,313.1511259517278   ,1.954141191586445    ,      4093870 ,       0.0            ,16946.0,           4 ,          935.0 ,ddos
 465155 ,5307364823531520,   52350 ,0.0                 ,355.93521978999826   ,         5619 ,       0.0            ,0.0,           1 ,            0.0 ,ddos
3581221 ,48448077626867712,      80 ,288.35128092096613  ,1.7937871285907692   ,      4459838 ,       0.0            ,29883.666666666664,           4 ,          935.0 ,ddos
 900223 ,5304147876249600,   60308 ,0.0                 ,953.2888465204956    ,         2098 ,       0.0            ,0.0,           1 ,            0.0 ,ddos
3106361 ,48448077626867712,      80 ,387.57835592894963  ,2.4223647245559348   ,      3302558 ,       0.0            ,16407.666666666668,           4 ,          935.0 ,ddos
 698587 ,5307381298757632,   59355 ,0.0                 ,2000.0               ,         1000 ,       0.0            ,0.0,           1 ,            0.0 ,ddos
 171110 ,5307480787648512,   51094 ,751.3159482000003   ,5.344727273999999    ,      1309702 ,       0.0            ,233.0,           3 ,           20.0 ,ddos
2471593 ,48448077626867712,      80 ,283.12987954172405  ,1.813482014678777    ,      4411403 ,       0.0            ,32146.333333333336,           4 ,          935.0 ,ddos
1819581 ,5308171891507200,   39534 ,0.0                 ,82.55933952528379    ,        24225 ,       0.0            ,0.0,           1 ,            0.0 ,ddos
 106390 ,5306291215925248,   61283 ,675.9142357999998   ,4.808332978          ,      1455806 ,       0.0            ,181.0,           3 ,           20.0 ,ddos
1933626 ,48448077626867712,      80 ,291.97394087796386  ,1.791251171030453    ,      4466152 ,       0.0            ,25255.666666666664,           4 ,          935.0 ,ddos
2110231 ,48448077677199360,      80 ,568981.9219790675   ,3330.1617507136048   ,         2102 ,       0.0            ,699.0,           4 ,          935.0 ,ddos
 205720 ,5307381298757632,   53592 ,972.9203827         ,6.921181584          ,      1011388 ,       0.0            ,192.5,           3 ,           20.0 ,ddos
1643305 ,48448077677199360,      80 ,880365.93947924     ,4926.1083743842355   ,         1421 ,       0.0            ,471.6666666666666,           4 ,          935.0 ,ddos
1529908 ,48448077677199360,      80 ,550587.1725383921   ,3161.698283649504    ,         2214 ,       0.0            ,736.6666666666667,           4 ,          935.0 ,ddos
2136222 ,48448077626867712,      80 ,307.2127846243098   ,1.905195563561611    ,      4199044 ,       0.0            ,36268.66666666667,           4 ,          935.0 ,ddos
2418624 ,48448077626867712,      80 ,332.24723918976866  ,2.054078758514798    ,      3894690 ,       0.0            ,26386.333333333336,           4 ,          935.0 ,ddos
  46508 ,5305853448028160,   42440 ,23.530986770628115  ,0.16741413512699846  ,    107517803 , 6155676.5            ,8191902.615384615,          14 ,         2530.0 ,ddos
 349985 ,5307230605803520,   60874 ,916.1064359         ,6.517017329          ,      1074111 ,       0.0            ,197.0,           3 ,           20.0 ,ddos
2115339 ,48448077626867712,      80 ,309.0305790469536   ,1.9329512371975204   ,      4138749 ,       0.0            ,39717.33333333333,           4 ,          935.0 ,ddos
1786197 ,48448077677199360,      80 ,718984.4200807848   ,4039.238315060589    ,         1733 ,       0.0            ,576.0,           4 ,          935.0 ,ddos
  45384 ,5307230605803520,   54310 ,0.0                 ,131.80440226703573   ,        15174 ,       0.0            ,0.0,           1 ,            0.0 ,ddos
2834519 ,48448077626867712,      80 ,297.65967406730783  ,1.8603729629206736   ,      4300213 ,       0.0            ,11825.0,           4 ,          935.0 ,ddos
 298810 ,5308171891507200,   60670 ,0.0                 ,38.03149007378109    ,        78882 ,       0.0            ,39288.0,           2 ,            0.0 ,ddos
1468310 ,5308171891507200,   53020 ,0.0                 ,1243.0080795525168   ,         1609 ,       0.0            ,0.0,           1 ,            0.0 ,ddos
3390739 ,48448077626867712,      80 ,279.31416799207943  ,1.7976776701018786   ,      4450186 ,       0.0            ,19851.333333333336,           4 ,          935.0 ,ddos
1583160 ,48448077677199360,      80 ,35463.82347910371   ,199.55527681167683   ,        35078 ,       0.0            ,11691.333333333332,           4 ,          935.0 ,ddos
1835558 ,48448077677199360,      80 ,1064680.8510638298  ,5957.446808510638    ,         1175 ,       0.0            ,389.33333333333337,           4 ,          935.0 ,ddos
1529195 ,48448077677199360,      80 ,76394.4778059803    ,433.3560329350585    ,        16153 ,       0.0            ,5381.666666666666,           4 ,          935.0 ,ddos
 269706 ,5308171891507200,   33338 ,0.0                 ,40.807165738303645   ,        49011 ,       0.0            ,0.0,           1 ,            0.0 ,ddos
 641961 ,5308171891507200,   54906 ,0.0                 ,43.90104703997189    ,        45557 ,       0.0            ,0.0,           1 ,            0.0 ,ddos
 175911 ,5304147876249600,   51553 ,674.9582267000002   ,4.801532099999998    ,      1457868 ,       0.0            ,161.0,           3 ,           20.0 ,ddos
2886695 ,48448077626867712,      80 ,344.41357748191024  ,1.9288874905645248   ,      4665902 ,       0.0            ,112849.0,           4 ,          935.0 ,ddos
1654264 ,48448077677199360,      80 ,693843.5940099835   ,3882.4181919023854   ,         1803 ,       0.0            ,600.0,           4 ,          935.0 ,ddos
  95584 ,5307230605803520,   56825 ,0.0                 ,150.8750754375377    ,        13256 ,       0.0            ,0.0,           1 ,            0.0 ,ddos
2893906 ,48448077626867712,      80 ,269.9314153411094   ,1.7317171794136927   ,      4619692 ,       0.0            ,41191.66666666667,           4 ,          935.0 ,ddos
 907216 ,5307364823531520,   63698 ,0.0                 ,905.3870529651426    ,         2209 ,       0.0            ,0.0,           1 ,            0.0 ,ddos
 572690 ,14652678332219392,   62769 ,0.0                 ,129.5169019557052    ,        15442 ,       0.0            ,0.0,           1 ,            0.0 ,ddos
1822590 ,48448077677199360,      80 ,1053254.4378698224  ,5917.15976331361     ,         1183 ,       0.0            ,392.0,           4 ,          935.0 ,ddos
1094464 ,5308171891507200,   60852 ,0.0                 ,1212.8562765312308   ,         1649 ,       0.0            ,0.0,           1 ,            0.0 ,ddos
1222208 ,5308171891507200,   57216 ,286.3253650078489   ,2.051694494482993    ,      4386618 ,       0.0            ,19313.0,           3 ,          321.0 ,ddos
1279390 ,48448077677199360,      80 ,69691.87024894099   ,406.1974119422039    ,        17233 ,       0.0            ,5740.666666666666,           4 ,          935.0 ,ddos
 246921 ,5306481452777472,   50419 ,0.0                 ,327.4930407728836    ,         6107 ,       0.0            ,0.0,           1 ,            0.0 ,ddos
1071100 ,5308171891507200,   49722 ,0.0                 ,71.99942400460796    ,        27778 ,       0.0            ,0.0,           1 ,            0.0 ,ddos
3403202 ,48448077626867712,      80 ,298.67809313516534  ,1.822597059558599    ,      4389341 ,       0.0            ,20328.666666666664,           4 ,          935.0 ,ddos
 625638 ,5307364823531520,   51933 ,0.0                 ,1149.425287356322    ,         1740 ,       0.0            ,0.0,           1 ,            0.0 ,ddos
 484138 ,5304147876249600,   51423 ,0.0                 ,596.8367651447329    ,         3351 ,       0.0            ,0.0,           1 ,            0.0 ,ddos
 669737 ,5306481452777472,   55805 ,0.0                 ,1366.120218579235    ,         1464 ,       0.0            ,0.0,           1 ,            0.0 ,ddos
