        ,Src IP          ,Src Port ,Flow Byts/s        ,Flow Pkts/s         ,Flow Duration ,Tot Fwd Pkts ,TotLen Fwd Pkts ,Num Src IP ,Label
5038912 ,151.101.32.176  ,     443 ,673913.0434782609  ,86956.52173913043   ,           46 ,           3 ,           31.0 ,2539987120 ,Benign
1074978 ,172.31.65.66    ,   50937 ,520376.1755485893  ,6269.592476489028   ,          319 ,           1 ,           35.0 ,2887729474 ,Benign
7035240 ,172.31.67.35    ,   62377 ,171532.84671532846 ,2433.0900243309     ,          822 ,           1 ,           40.0 ,2887729955 ,Benign
4987746 ,172.31.67.64    ,   52061 ,11653.313911143483 ,145.66642388929353  ,        13730 ,           1 ,           38.0 ,2887729984 ,Benign
2554745 ,172.31.64.7     ,   53273 ,92548.07692307692  ,3605.769230769231   ,          832 ,           3 ,           77.0 ,2887729159 ,Benign
7092125 ,172.31.67.76    ,   55839 ,491666.66666666657 ,8333.333333333334   ,          240 ,           1 ,           51.0 ,2887729996 ,Benign
1992617 ,172.31.64.109   ,   50560 ,19.849189789741683 ,0.22331412139043    ,    116427926 ,          14 ,         1467.0 ,2887729261 ,Benign
2923053 ,172.31.65.33    ,   49325 ,168165.4676258993  ,1798.5611510791368  ,         1112 ,           1 ,           51.0 ,2887729441 ,Benign
1455068 ,172.31.66.76    ,   57641 ,450704.22535211267 ,9389.671361502347   ,          213 ,           1 ,           40.0 ,2887729740 ,Benign
1011282 ,66.85.157.69    ,   51133 ,3119.296368556863  ,43.268928189313364  ,       254224 ,           6 ,          455.0 ,1112907077 ,Benign
5267038 ,204.101.207.58  ,   57986 ,2325.157367741232  ,12.78027135072132   ,      1173684 ,           8 ,         1148.0 ,3429224250 ,Benign
6968460 ,172.31.67.14    ,   65162 ,539007.0921985816  ,7092.198581560283   ,          282 ,           1 ,           44.0 ,2887729934 ,Benign
1040647 ,172.31.65.40    ,   51670 ,763529.4117647059  ,8235.29411764706    ,          850 ,           3 ,          161.0 ,2887729448 ,Benign
1281741 ,172.31.66.22    ,   52680 ,310972.68806899857 ,3354.0967896502157  ,         2087 ,           3 ,          161.0 ,2887729686 ,Benign
6243167 ,172.31.64.52    ,   62272 ,179487.1794871795  ,1972.3865877712033  ,         1014 ,           1 ,           50.0 ,2887729204 ,Benign
5756679 ,172.31.69.23    ,   55502 ,11454.935963726035 ,159.09633282952828  ,        12571 ,           1 ,           44.0 ,2887730455 ,Benign
 710060 ,172.31.64.46    ,   57652 ,134724.85768500948 ,948.7666034155598   ,         2108 ,           1 ,           35.0 ,2887729198 ,Benign
2105163 ,172.31.64.124   ,   50380 ,15.660942137551192 ,0.19895933750065037 ,     70366137 ,           7 ,          362.0 ,2887729276 ,Benign
6308141 ,212.92.114.68   ,   56968 ,680.3308309838753  ,5.608462047537324   ,      4100946 ,          10 ,         1209.0 ,3562828356 ,Benign
2583351 ,118.70.81.149   ,   44775 ,816.9606464799216  ,5.02108857200241    ,      3385720 ,           9 ,         1148.0 ,1984319893 ,Benign
2784433 ,172.31.65.119   ,     123 ,2.997348704570087  ,0.06244476467854348 ,     64056611 ,           2 ,           96.0 ,2887729527 ,Benign
3363135 ,175.180.137.67  ,   60516 ,705.6322139674944  ,17.021829722900087  ,       646229 ,           7 ,          286.0 ,2947844419 ,Benign
1947611 ,82.77.48.25     ,   60822 ,994.5201176223205  ,6.195251740410206   ,      2744037 ,          10 ,         1148.0 ,1380790297 ,Benign
4634868 ,172.31.67.17    ,   61651 ,424242.42424242425 ,6734.0067340067335  ,          297 ,           1 ,           31.0 ,2887729937 ,Benign
2503469 ,172.31.64.77    ,   50005 ,24.53625534357976  ,0.2743396823880337  ,    116643716 ,          17 ,         1690.0 ,2887729229 ,Benign
3666721 ,212.57.180.202  ,   14555 ,698.0813479093536  ,16.83968163816423   ,       653219 ,           7 ,          286.0 ,3560551626 ,Benign
3544019 ,172.31.66.13    ,   58798 ,313167.25978647685 ,7117.437722419929   ,          281 ,           1 ,           36.0 ,2887729677 ,Benign
5391379 ,172.31.68.23    ,   62972 ,83823.5294117647   ,1470.5882352941176  ,         1360 ,           1 ,           37.0 ,2887730199 ,Benign
5953088 ,172.31.64.106   ,   49793 ,27171.52022139757  ,146.75975428223995  ,        47697 ,           3 ,          437.0 ,2887729258 ,Benign
6341540 ,172.31.65.16    ,   49253 ,780986.7629362214  ,8423.58604091456    ,          831 ,           3 ,          161.0 ,2887729424 ,Benign
7168874 ,172.31.64.117   ,   50090 ,56.6285143561053   ,1.3811832769781782  ,      5792135 ,           4 ,           97.0 ,2887729269 ,Benign
6413020 ,172.31.65.61    ,   53589 ,85654.23016290068  ,1050.9721492380452  ,         1903 ,           1 ,           51.0 ,2887729469 ,Benign
5803991 ,172.31.69.28    ,   60152 ,276666.6666666667  ,3333.3333333333335  ,          600 ,           1 ,           35.0 ,2887730460 ,Benign
4452974 ,172.31.67.100   ,   63344 ,235649.54682779455 ,6042.296072507553   ,          331 ,           1 ,           31.0 ,2887730020 ,Benign
2420972 ,172.31.64.69    ,   50453 ,6164.361222145314  ,27.179723201698916  ,       551882 ,           9 ,          524.0 ,2887729221 ,Benign
4498746 ,172.31.67.113   ,   56281 ,315412.1863799283  ,7168.458781362007   ,          279 ,           1 ,           36.0 ,2887730033 ,Benign
3642724 ,23.218.62.30    ,     443 ,6895.017793594306  ,889.6797153024911   ,         4496 ,           3 ,           31.0 , 400178718 ,Benign
5031682 ,172.31.67.67    ,   64344 ,113913.75101708705 ,1627.3393002441007  ,         1229 ,           1 ,           40.0 ,2887729987 ,Benign
 280974 ,192.168.10.51   ,   43902 ,704.5829833308313  ,8.3042418706263     ,      1565465 ,           5 ,          468.0 ,3232238131 ,Benign
3598717 ,172.31.66.17    ,   61039 ,1220.079947343918  ,21.40491135691084   ,       186873 ,           2 ,           84.0 ,2887729681 ,Benign
5399674 ,172.31.68.23    ,   59034 ,772602.7397260275  ,5479.452054794521   ,          365 ,           1 ,           77.0 ,2887730199 ,Benign
 243399 ,192.168.10.9    ,   52274 ,4865.446716899893  ,86.1141011840689    ,        46450 ,           1 ,           36.0 ,3232238089 ,Benign
3023917 ,172.31.65.44    ,   51973 ,589.2232262272979  ,1.5871332692991191  ,     10081069 ,           7 ,         1343.0 ,2887729452 ,Benign
3378148 ,172.31.66.108   ,   55434 ,11704.477618873965 ,34.841667847412076  ,       430519 ,           8 ,          883.0 ,2887729772 ,Benign
4760979 ,172.31.67.37    ,   56343 ,71717.75592828225  ,1156.737998843262   ,         1729 ,           1 ,           38.0 ,2887729957 ,Benign
1218689 ,172.31.66.114   ,   50798 ,27636.797884590782 ,149.27282808035145  ,        46894 ,           3 ,          437.0 ,2887729778 ,Benign
5785340 ,172.31.69.26    ,   56959 ,593750.0           ,7812.5              ,          256 ,           1 ,           44.0 ,2887730458 ,Benign
3710222 ,172.31.66.34    ,   50704 ,853.2561422199051  ,2.6369947000173664  ,      5309074 ,           8 ,          407.0 ,2887729698 ,Benign
5746354 ,172.31.69.23    ,   53575 ,4229.718369062632  ,52.54308532997057   ,        38064 ,           1 ,           50.0 ,2887730455 ,Benign
6064633 ,204.62.193.124  ,   52852 ,1816.5217817874839 ,10.982598438860242  ,      1365797 ,           8 ,         1052.0 ,3426664828 ,Benign
7721573 ,172.31.67.114   ,   49685 ,1036741.2140575079 ,11182.108626198082  ,          626 ,           3 ,          161.0 ,2887730034 ,Benign
7311624 ,172.31.64.88    ,   49216 ,55.80284262054899  ,1.3569080272473917  ,      5895757 ,           4 ,           97.0 ,2887729240 ,Benign
1122906 ,172.31.65.86    ,   50246 ,113532.88364249577 ,379.4266441821248   ,        23720 ,           4 ,          427.0 ,2887729494 ,Benign
1277627 ,172.31.66.22    ,   50957 ,397357.72357723577 ,7113.821138211381   ,          984 ,           3 ,          148.0 ,2887729686 ,Benign
2118982 ,172.31.64.13    ,   50139 ,284900.2849002849  ,5698.005698005698   ,          351 ,           1 ,           42.0 ,2887729165 ,Benign
7792839 ,23.226.135.211  ,   58967 ,2238.390677429933  ,12.42170187253015   ,      1207564 ,           8 ,         1122.0 , 400721875 ,Benign
 209800 ,192.168.10.8    ,   53285 ,43560.356975105686 ,122.12306247064349  ,       106450 ,           7 ,          512.0 ,3232238088 ,Benign
7526404 ,172.31.65.46    ,   61529 ,20221.787345075016 ,163.07893020221786  ,        12264 ,           1 ,           60.0 ,2887729454 ,Benign
3434190 ,117.4.80.56     ,   34805 ,997.5994007823606  ,5.48332393247908    ,      2735567 ,           8 ,         1148.0 ,1963216952 ,Benign
7309132 ,172.31.64.86    ,   63489 ,251815.98062953993 ,4842.6150121065375  ,          413 ,           1 ,           36.0 ,2887729238 ,Benign
3375122 ,36.66.177.58    ,   56092 ,655.0590995521559  ,10.817489717375052  ,       831986 ,           5 ,          373.0 , 608350522 ,Benign
7273013 ,37.46.246.28    ,   57626 ,1401.142637251464  ,7.758264879576212   ,      1933422 ,           8 ,         1128.0 , 623834652 ,Benign
2635950 ,172.31.64.87    ,   51043 ,15.995289443246783 ,0.2756323436639187  ,    116096680 ,          17 ,          445.0 ,2887729239 ,Benign
5621620 ,172.31.69.13    ,   50547 ,20895.089573398633 ,112.7722644670705   ,        62072 ,           3 ,          437.0 ,2887730445 ,Benign
7887112 ,212.92.116.6    ,   58030 ,545.9488591171456  ,3.405919488070266   ,      4991310 ,           9 ,         1144.0 ,3562828806 ,Benign
5073703 ,209.85.202.94   ,     443 ,194871.79487179487 ,15384.615384615385  ,          195 ,           2 ,           38.0 ,3512060510 ,Benign
4976373 ,172.31.67.64    ,   50007 ,44862.51808972504  ,4341.534008683068   ,          691 ,           3 ,           31.0 ,2887729984 ,Benign
6865235 ,172.31.67.107   ,   53143 ,10990.943462586827 ,175.85509540138926  ,        11373 ,           1 ,           27.0 ,2887730027 ,Benign
3499087 ,172.31.66.124   ,   53700 ,53287.1972318339   ,2076.1245674740485  ,         1445 ,           3 ,           77.0 ,2887729788 ,Benign
7667634 ,185.222.209.10  ,   30017 ,838.998523404667   ,6.047309946194717   ,      3803344 ,          14 ,         1460.0 ,3118387466 ,Benign
7526498 ,147.91.72.152   ,   42936 ,654.8316739349195  ,4.592765524091352   ,      4136941 ,          12 ,         1128.0 ,2472233112 ,Benign
2994327 ,172.31.65.41    ,   54427 ,64631.04325699745  ,1017.8117048346055  ,         1965 ,           1 ,           45.0 ,2887729449 ,Benign
4795296 ,172.31.67.42    ,   64691 ,176795.58011049728 ,2209.9447513812156  ,          905 ,           1 ,           32.0 ,2887729962 ,Benign
2109970 ,152.101.118.11  ,   63249 ,1284.4299230283366 ,7.059893310892286   ,      2124678 ,           8 ,         1148.0 ,2556786187 ,Benign
4482776 ,172.31.67.113   ,   52689 ,108.58061591732235 ,0.49116683919174764 ,     61079042 ,          14 ,          327.0 ,2887730033 ,Benign
2568865 ,207.72.6.146    ,   38013 ,1024.963822044647  ,6.384897389065225   ,      2662533 ,          10 ,         1148.0 ,3477603986 ,Benign
2867002 ,172.31.65.27    ,   52141 ,177011.49425287356 ,6896.551724137931   ,          435 ,           3 ,           77.0 ,2887729435 ,Benign
 518354 ,192.168.10.12   ,   59345 ,1898989.898989899  ,20202.020202020205  ,          198 ,           1 ,           46.0 ,3232238092 ,Benign
6807864 ,172.31.66.99    ,   60163 ,238738.73873873873 ,4504.504504504504   ,          444 ,           1 ,           45.0 ,2887729763 ,Benign
6864970 ,172.31.67.107   ,   56349 ,343859.64912280696 ,7017.543859649123   ,          285 ,           1 ,           41.0 ,2887730027 ,Benign
2225285 ,172.31.64.29    ,   57616 ,10226.234003656307 ,114.25959780621574  ,        17504 ,           1 ,           46.0 ,2887729181 ,Benign
1950174 ,172.31.64.107   ,   49807 ,52.24174263615543  ,0.18183690440708467 ,    109988674 ,          10 ,          802.0 ,2887729259 ,Benign
1920325 ,213.230.16.197  ,   52543 ,670.0100882061284  ,4.173752839686399   ,      4073073 ,          10 ,         1148.0 ,3588624581 ,Benign
 233093 ,192.168.10.14   ,   52379 ,2666666.6666666665 ,20512.82051282051   ,          195 ,           1 ,           66.0 ,3232238094 ,Benign
7481140 ,23.27.112.112   ,    2731 ,2157.5646909012276 ,38.442132577304726  ,       208105 ,           5 ,          277.0 , 387674224 ,Benign
1673819 ,193.19.118.97   ,   50646 ,1232.7572123577881 ,7.736017943921151   ,      2197513 ,           9 ,         1128.0 ,3239278177 ,Benign
3648737 ,172.31.66.25    ,   49190 ,81592.03980099501  ,1990.049751243781   ,         1005 ,           1 ,           33.0 ,2887729689 ,Benign
6053799 ,172.31.64.15    ,   59831 ,3471.4830765200018 ,65.49968068905665   ,        61069 ,           2 ,           58.0 ,2887729167 ,Benign
3413480 ,172.31.66.113   ,   64607 ,138437.74168600154 ,1546.7904098994586  ,         1293 ,           1 ,           40.0 ,2887729777 ,Benign
4603345 ,160.202.159.194 ,   58697 ,1178.8586453881744 ,6.479618791067283   ,      2314951 ,           8 ,         1148.0 ,2697633730 ,Benign
 271520 ,192.168.10.16   ,   32846 ,34578.35964574509  ,115.51790527531769  ,        77910 ,           3 ,          428.0 ,3232238096 ,Benign
3164152 ,172.31.65.75    ,   51298 ,51128.818061088976 ,1992.0318725099603  ,         1506 ,           3 ,           77.0 ,2887729483 ,Benign
4191268 ,172.31.66.78    ,   63959 ,3289.3168708585595 ,47.67125899795014   ,        41954 ,           1 ,           41.0 ,2887729742 ,Benign
3743969 ,172.31.66.35    ,   62588 ,127215.84984358707 ,2085.505735140772   ,          959 ,           1 ,           30.0 ,2887729699 ,Benign
5192358 ,172.31.67.99    ,   65326 ,352112.676056338   ,7042.2535211267605  ,          284 ,           1 ,           42.0 ,2887730019 ,Benign
7629282 ,172.31.65.73    ,   50551 ,2327.4029316325386 ,44.75774868524113   ,        44685 ,           1 ,           27.0 ,2887729481 ,Benign
3097319 ,213.230.16.197  ,   63702 ,964.9130871066537  ,5.657240525359641   ,      2828234 ,           9 ,         1148.0 ,3588624581 ,Benign
 108918 ,192.168.10.3    ,   60538 ,1433.2351301855242 ,19.90604347479895   ,       100472 ,           0 ,            0.0 ,3232238083 ,Benign
 740247 ,172.31.64.63    ,   61098 ,12581.46783791442  ,113.34655709832813  ,        17645 ,           1 ,           47.0 ,2887729215 ,Benign
6845216 ,172.31.67.104   ,   50826 ,83465.05262346273  ,308.41589883958517  ,        51878 ,           9 ,          557.0 ,2887730024 ,Benign
2926211 ,172.31.65.33    ,   55017 ,96575.94381035997  ,1755.9262510974538  ,         1139 ,           1 ,           41.0 ,2887729441 ,Benign
3538839 ,172.31.66.13    ,   54885 ,793774.3190661478  ,7782.101167315174   ,          257 ,           1 ,           38.0 ,2887729677 ,Benign
5515510 ,172.31.68.6     ,   49511 ,8212.068455802648  ,131.39309529284236  ,        30443 ,           2 ,           62.0 ,2887730182 ,Benign
4478393 ,172.31.67.113   ,   50928 ,854.0842148808587  ,2.771072771339982   ,      5052195 ,           8 ,          354.0 ,2887730033 ,Benign
1763292 ,172.31.67.63    ,   64963 ,2930.1361906495713 ,34.67616793668132   ,       115353 ,           2 ,           96.0 ,2887729983 ,Benign
5026767 ,172.31.67.67    ,   64308 ,18956.59099960175  ,159.2990840302668   ,        12555 ,           1 ,           78.0 ,2887729987 ,Benign
5902518 ,172.31.69.6     ,   52364 ,2002.3858214042264 ,42.60395364689843   ,        93888 ,           2 ,           62.0 ,2887730438 ,Benign
5838777 ,172.31.69.30    ,   54130 ,133448.8734835355  ,5199.306759098787   ,          577 ,           3 ,           77.0 ,2887730462 ,Benign
4315845 ,172.31.66.87    ,   59622 ,221105.52763819095 ,5025.125628140703   ,          398 ,           1 ,           36.0 ,2887729751 ,Benign
1206625 ,172.31.66.112   ,   64594 ,692857.142857143   ,7142.857142857143   ,          280 ,           1 ,           49.0 ,2887729776 ,Benign
 901539 ,119.148.10.88   ,   59699 ,442.5914763467506  ,6.139352130913313   ,      1791720 ,           6 ,          455.0 ,2006190680 ,Benign
2349273 ,172.31.64.51    ,      68 ,882689.5565092991  ,2861.230329041488   ,          699 ,           1 ,          315.0 ,2887729203 ,Benign
5387952 ,172.31.68.23    ,   52230 ,69.69071134309462  ,0.21052051517367876 ,    118753272 ,          12 ,          592.0 ,2887730199 ,Benign
2659619 ,172.31.69.25    ,      80 ,246.83987446429242 ,1.6971419940249288  ,      5303033 ,           4 ,          935.0 ,2887730457 ,ddos
2463297 ,172.31.69.25    ,      80 ,20.75654274657645  ,0.14663177764457458 ,     61378237 ,           4 ,          935.0 ,2887730457 ,ddos
2115551 ,172.31.69.25    ,      80 ,300.3993390740351  ,1.8967598363001423  ,      4217719 ,           4 ,          935.0 ,2887730457 ,ddos
 169144 ,18.216.24.42    ,   60626 ,57057.907404785496 ,330.3600925008259   ,        21189 ,           2 ,          274.0 , 316151850 ,ddos
 400746 ,18.218.115.60   ,   61744 ,771.5988877999997  ,5.489016478         ,      1275274 ,           3 ,           20.0 , 316306236 ,ddos
1294346 ,172.31.69.28    ,      80 ,168718.22317366872 ,936.5801445009366   ,         7474 ,           4 ,          935.0 ,2887730460 ,ddos
1965767 ,172.31.69.28    ,      80 ,15306.31245732729  ,86.89715101483458   ,        80555 ,           4 ,          935.0 ,2887730460 ,ddos
1532909 ,172.31.69.28    ,      80 ,462184.8739495798  ,2673.79679144385    ,         2618 ,           4 ,          935.0 ,2887730460 ,ddos
2853792 ,172.31.69.25    ,      80 ,294.4688771684288  ,1.8906508967475368  ,      4231347 ,           4 ,          935.0 ,2887730457 ,ddos
3574251 ,172.31.69.25    ,      80 ,290.31015922033805 ,1.7920380198786297  ,      4464191 ,           4 ,          935.0 ,2887730457 ,ddos
2272381 ,172.31.69.25    ,      80 ,346.7392777797876  ,1.9614415462087296  ,      4588462 ,           4 ,          935.0 ,2887730457 ,ddos
  31588 ,18.216.24.42    ,   53735 ,42273.84723688842  ,246.39211545230552  ,        28410 ,           2 ,          266.0 , 316151850 ,ddos
2237833 ,172.31.69.25    ,      80 ,288.84470206824363 ,1.8486060932367592  ,      4327585 ,           4 ,          935.0 ,2887730457 ,ddos
2455255 ,172.31.69.25    ,      80 ,291.0703142072502  ,1.8022929672275552  ,      4438790 ,           4 ,          935.0 ,2887730457 ,ddos
2949334 ,172.31.69.25    ,      80 ,287.67403883260016 ,1.8106941862004733  ,      4418195 ,           4 ,          935.0 ,2887730457 ,ddos
3282374 ,172.31.69.25    ,      80 ,301.87139202259215 ,1.8720706482021217  ,      4273343 ,           4 ,          935.0 ,2887730457 ,ddos
2404475 ,172.31.69.25    ,      80 ,310.01833392585024 ,1.9255797138251567  ,      4154593 ,           4 ,          935.0 ,2887730457 ,ddos
1625962 ,172.31.69.28    ,      80 ,68008.32755031229  ,373.67212939732025  ,        18733 ,           4 ,          935.0 ,2887730460 ,ddos
2819794 ,172.31.69.25    ,      80 ,293.5037453429625  ,1.8444854381333071  ,      4337253 ,           4 ,          935.0 ,2887730457 ,ddos
  14064 ,18.219.9.1      ,   52874 ,1128.1027119999999 ,8.025120921000001   ,       872261 ,           3 ,           20.0 , 316344577 ,ddos
1969658 ,172.31.69.25    ,      80 ,317.4093110989585  ,2.211055572670764   ,      4070454 ,           3 ,          935.0 ,2887730457 ,ddos
3249733 ,172.31.69.25    ,      80 ,278.1222472894651  ,1.7630570351154682  ,      4537573 ,           4 ,          935.0 ,2887730457 ,ddos
3377262 ,172.31.69.25    ,      80 ,270.60820323903164 ,1.7222479124202492  ,      4645092 ,           4 ,          935.0 ,2887730457 ,ddos
2015971 ,172.31.69.28    ,      80 ,7779.250041216592  ,42.74313209459666   ,       163769 ,           4 ,          935.0 ,2887730460 ,ddos
1915855 ,172.31.69.25    ,      80 ,257.5556327355264  ,1.6430981354738519  ,      4868851 ,           4 ,          935.0 ,2887730457 ,ddos
3343846 ,172.31.69.25    ,      80 ,324.5230785433615  ,1.8806875124856752  ,      4785484 ,           4 ,          935.0 ,2887730457 ,ddos
 110173 ,18.219.9.1      ,   60563 ,99159.79708306912  ,554.8509828788839   ,        12616 ,           2 ,          316.0 , 316344577 ,ddos
2694591 ,172.31.69.25    ,      80 ,232.17650120123304 ,1.6544643791061735  ,      5439827 ,           4 ,          935.0 ,2887730457 ,ddos
 774897 ,18.219.193.20   ,   35784 ,21.010623962114835 ,0.16186921388378148 ,     61778270 ,           4 ,          363.0 , 316391700 ,ddos
  84574 ,18.219.5.43     ,   59215 ,226901.9161449441  ,1328.0212483399735  ,         5271 ,           2 ,          261.0 , 316343595 ,ddos
2064015 ,172.31.69.28    ,      80 ,16548.140043763677 ,95.73304157549236   ,        73120 ,           4 ,          935.0 ,2887730460 ,ddos
2013199 ,172.31.69.28    ,      80 ,560807.7099586965  ,3212.4827902707666  ,         2179 ,           4 ,          935.0 ,2887730460 ,ddos
2082243 ,172.31.69.25    ,      80 ,249.64199638685204 ,1.737647306637021   ,      5179417 ,           4 ,          935.0 ,2887730457 ,ddos
  37086 ,18.216.24.42    ,   54506 ,699.8776637        ,4.9788045180000005  ,      1405960 ,           3 ,           20.0 , 316151850 ,ddos
2869719 ,172.31.69.25    ,      80 ,288.7887701882879  ,1.8936968536936911  ,      4224541 ,           4 ,          935.0 ,2887730457 ,ddos
1962970 ,172.31.69.28    ,      80 ,13495.685273698553 ,75.69695265696303   ,        92474 ,           4 ,          935.0 ,2887730460 ,ddos
2737880 ,172.31.69.25    ,      80 ,284.45020648138495 ,1.8132284078494656  ,      4412020 ,           4 ,          935.0 ,2887730457 ,ddos
 212758 ,18.218.11.51    ,   53173 ,1063.540032        ,7.56583356          ,       925212 ,           3 ,           20.0 , 316279603 ,ddos
1897954 ,172.31.69.25    ,      80 ,226.95458392769416 ,1.4797364885261233  ,      5406368 ,           4 ,          935.0 ,2887730457 ,ddos
3607408 ,172.31.69.25    ,      80 ,307.50455031343307 ,1.827664489232886   ,      4377171 ,           4 ,          935.0 ,2887730457 ,ddos
3115452 ,172.31.69.25    ,      80 ,290.62096163146407 ,1.8121338215523868  ,      4414685 ,           4 ,          935.0 ,2887730457 ,ddos
1905155 ,172.31.69.28    ,      80 ,622078.5678766782  ,3480.8552958727     ,         2011 ,           4 ,          935.0 ,2887730460 ,ddos
  81871 ,18.219.32.43    ,   58861 ,805.3546261        ,5.729148763         ,      1221822 ,           3 ,           20.0 , 316350507 ,ddos
2080740 ,172.31.69.28    ,      80 ,208465.2557907016  ,1166.4722546242292  ,         6001 ,           4 ,          935.0 ,2887730460 ,ddos
3363528 ,172.31.69.25    ,      80 ,304.1383569515652  ,1.9083191024411927  ,      4192171 ,           4 ,          935.0 ,2887730457 ,ddos
1676189 ,172.31.69.28    ,      80 ,63044.3388756928   ,346.3974663499604   ,        20208 ,           4 ,          935.0 ,2887730460 ,ddos
2913354 ,172.31.69.25    ,      80 ,369.33389911533897 ,1.9336853356824029  ,      4654325 ,           4 ,          935.0 ,2887730457 ,ddos
3190758 ,172.31.69.25    ,      80 ,290.1699886435783  ,1.78841287299586    ,      4473240 ,           4 ,          935.0 ,2887730457 ,ddos
1989568 ,172.31.69.25    ,      80 ,418.1180508662677  ,2.3453842730897216  ,      4690063 ,           4 ,          935.0 ,2887730457 ,ddos
2009079 ,172.31.69.28    ,      80 ,170179.87633501968 ,983.698707138842    ,         7116 ,           4 ,          935.0 ,2887730460 ,ddos
1649768 ,18.219.193.20   ,   36988 ,342.30724851017965 ,2.569874238064412   ,      3891241 ,           4 ,          397.0 , 316391700 ,ddos
2098545 ,172.31.69.28    ,      80 ,629135.8024691357  ,3456.7901234567908  ,         2025 ,           4 ,          935.0 ,2887730460 ,ddos
1902873 ,172.31.69.28    ,      80 ,686252.1391899601  ,3993.1545921277807  ,         1753 ,           4 ,          935.0 ,2887730460 ,ddos
3321467 ,172.31.69.25    ,      80 ,287.25055718459134 ,1.8108782170817423  ,      4417746 ,           4 ,          935.0 ,2887730457 ,ddos
1288453 ,172.31.69.28    ,      80 ,1129528.9855072463 ,6340.579710144928   ,         1104 ,           4 ,          935.0 ,2887730460 ,ddos
  10428 ,18.219.32.43    ,   51598 ,505.8413365        ,3.598464792         ,      1945274 ,           3 ,           20.0 , 316350507 ,ddos
2443149 ,172.31.69.25    ,      80 ,311.2896270982963  ,1.899555314100969   ,      4211512 ,           4 ,          935.0 ,2887730457 ,ddos
1440118 ,172.31.69.28    ,      80 ,81988.71835235471  ,459.1368227731865   ,        15246 ,           4 ,          935.0 ,2887730460 ,ddos
   2024 ,18.219.211.138  ,   52538 ,217.8441923276952  ,1.5959281489208434  ,      5012757 ,           3 ,          430.0 , 316396426 ,ddos
2065250 ,172.31.69.28    ,      80 ,5743.9155589005295 ,32.321068257478856  ,       216577 ,           4 ,          935.0 ,2887730460 ,ddos
2619682 ,172.31.69.25    ,      80 ,289.8363236132988  ,1.8030253412957933  ,      4436987 ,           4 ,          935.0 ,2887730457 ,ddos
2178018 ,172.31.69.25    ,      80 ,285.6192455694682  ,1.8622281699720828  ,      4295929 ,           4 ,          935.0 ,2887730457 ,ddos
2112325 ,172.31.69.28    ,      80 ,53357.826384142165 ,299.0430622009568   ,        23408 ,           4 ,          935.0 ,2887730460 ,ddos
1947365 ,172.31.69.25    ,      80 ,336.9701635865584  ,2.0978687227178727  ,      3813394 ,           4 ,          935.0 ,2887730457 ,ddos
2111086 ,172.31.69.28    ,      80 ,17051.390997868577 ,97.51612498781047   ,        71783 ,           4 ,          935.0 ,2887730460 ,ddos
1076942 ,18.219.193.20   ,   38472 ,283.1397158437698  ,2.0240329170722227  ,      4446568 ,           3 ,          324.0 , 316391700 ,ddos
2177443 ,172.31.69.25    ,      80 ,289.4516090375273  ,1.8436408218950784  ,      4339240 ,           4 ,          935.0 ,2887730457 ,ddos
3245666 ,172.31.69.25    ,      80 ,307.29445473826286 ,1.8708947016028188  ,      4276029 ,           4 ,          935.0 ,2887730457 ,ddos
2008211 ,172.31.69.28    ,      80 ,951683.7481698388  ,5124.450951683748   ,         1366 ,           4 ,          935.0 ,2887730460 ,ddos
2092937 ,172.31.69.28    ,      80 ,686792.4528301887  ,3773.584905660377   ,         1855 ,           4 ,          935.0 ,2887730460 ,ddos
  48100 ,18.217.165.70   ,   43432 ,23.692981809146644 ,0.16856666899788128 ,    106782676 ,          14 ,         2530.0 , 316253510 ,ddos
2488038 ,172.31.69.25    ,      80 ,277.8768397205094  ,1.7259431038540958  ,      4635147 ,           4 ,          935.0 ,2887730457 ,ddos
 198084 ,18.218.11.51    ,   52427 ,853.5642815        ,6.072103628         ,      1152813 ,           3 ,           20.0 , 316279603 ,ddos
1386878 ,172.31.69.28    ,      80 ,1027801.9113814076 ,6081.668114682884   ,         1151 ,           4 ,          935.0 ,2887730460 ,ddos
 378874 ,18.219.32.43    ,   61722 ,1057.0313529999999 ,7.519531983999999   ,       930909 ,           3 ,           20.0 , 316350507 ,ddos
1939856 ,172.31.69.25    ,      80 ,303.34032334948006 ,1.8841013872638512  ,      4246056 ,           4 ,          935.0 ,2887730457 ,ddos
3269862 ,172.31.69.25    ,      80 ,286.71992869684965 ,1.8724566772039168  ,      4272462 ,           4 ,          935.0 ,2887730457 ,ddos
3444167 ,172.31.69.25    ,      80 ,288.514954393133   ,1.7920183502679066  ,      4464240 ,           4 ,          935.0 ,2887730457 ,ddos
2969034 ,172.31.69.25    ,      80 ,295.3487776886648  ,2.0384501527591894  ,      4415119 ,           3 ,          935.0 ,2887730457 ,ddos
 306935 ,52.14.136.135   ,   58643 ,629.8063537        ,4.480329752         ,      1562385 ,           3 ,           20.0 , 873367687 ,ddos
2002906 ,172.31.69.25    ,      80 ,307.2374311434183  ,1.8508278984543272  ,      4322390 ,           4 ,          935.0 ,2887730457 ,ddos
2163707 ,172.31.69.25    ,      80 ,308.99229916399486 ,1.9177179156803408  ,      4171625 ,           4 ,          935.0 ,2887730457 ,ddos
