,Src IP,Src Port,Flow Byts/s,Flow Pkts/s,Flow Duration,Tot Fwd Pkts,TotLen Fwd Pkts,Num Src IP,Label
310001,192.168.10.25,62633,25254.965252523107,100.87120870253081,188359,10,1958.0,3232238105,Benign
4947999,172.31.67.60,55858,236966.82464454975,4739.336492890995,422,1,42.0,2887729980,Benign
4550896,172.31.67.120,56812,238410.59602649012,4415.0110375275935,453,1,46.0,2887730040,Benign
1187768,172.31.66.101,50992,312883.4355828221,3067.4846625766872,652,1,38.0,2887729765,Benign
2837697,37.46.246.28,63775,1493.7353156429715,6.926129747958138,2598854,10,1128.0,623834652,Benign
2090769,172.31.64.123,49600,426966.2921348315,5617.9775280898875,356,1,30.0,2887729275,Benign
1116105,172.31.65.81,65350,121802.67965895247,2436.05359317905,821,1,36.0,2887729489,Benign
7317981,77.72.83.21,52861,877.3101341446969,5.4973358940139505,3092407,10,1132.0,1296585493,Benign
2030804,212.92.114.218,62859,757.5203200064891,4.937283277509705,5671135,12,2584.0,3562828506,Benign
1438474,151.80.83.127,49943,437.14555008576315,2.8833345187041908,6242772,11,1148.0,2538623871,Benign
3890180,95.29.199.170,62925,951.53832028446,18.78036158456171,479224,5,286.0,1595787178,Benign
7120695,172.31.67.97,51807,1561.3064884615135,1.9349364812627696,64084791,25,2326.0,2887730017,Benign
3034665,172.31.65.44,60244,213219.61620469083,4264.392324093817,469,1,42.0,2887729452,Benign
5118643,172.31.67.7,53496,20.573681590960874,0.2761006476216791,119521632,18,883.0,2887729927,Benign
7193467,172.31.64.12,49758,60.09285078285595,1.4656792873867306,5458220,4,97.0,2887729164,Benign
314174,192.168.10.17,43138,10185.613580076671,10.159093000454433,18702457,81,5896.0,3232238097,Benign
5015516,172.31.67.66,51780,152684.56375838927,1677.8523489932886,1192,1,50.0,2887729986,Benign
4424848,172.31.66.98,55372,48.93439975554276,0.23862124576022245,117340767,15,1134.0,2887729762,Benign
7813704,212.92.114.18,51255,162.48987027142493,1.183465916033685,16899515,9,1128.0,3562828306,Benign
3691479,172.31.66.29,52330,36.367492400506144,0.21867594875419977,118897392,14,597.0,2887729693,Benign
425211,192.168.10.50,37453,1156250.0,20833.333333333332,192,1,32.0,3232238130,Benign
5772514,172.31.69.24,50714,319783.1978319783,5420.054200542005,369,1,51.0,2887730456,Benign
2807071,172.31.65.121,50753,870.808412086666,2.7091817264918494,5167612,8,350.0,2887729529,Benign
4574938,151.101.200.166,443,436619.7183098591,56338.028169014084,71,3,31.0,2540030118,Benign
494433,192.168.10.17,36642,1570680.6282722512,20942.40837696335,191,1,35.0,3232238097,Benign
7089014,172.31.67.76,56285,74410.16333938294,1814.8820326678767,1102,1,33.0,2887729996,Benign
5553040,172.31.68.9,53340,314720.8121827411,5076.1421319796955,394,1,54.0,2887730185,Benign
3524713,172.31.66.12,60601,94298.24561403508,2192.9824561403507,912,1,35.0,2887729676,Benign
7078113,72.30.2.182,443,413333.3333333334,53333.333333333336,75,4,31.0,1209926326,Benign
5645474,172.31.69.14,61084,116913.48402182384,1558.846453624318,1283,1,47.0,2887730446,Benign
983897,151.101.202.2,443,10560.696788241698,435.4926510615133,9185,3,97.0,2540030466,Benign
6710375,172.31.66.58,50845,340000.0000000001,6666.666666666667,300,1,43.0,2887729722,Benign
3291268,172.31.65.93,61351,427440.6332453826,5277.0448548812665,379,1,65.0,2887729501,Benign
6783676,172.31.66.92,61951,5011.829597793675,55.9980960647338,71431,2,72.0,2887729756,Benign
7706371,139.60.160.142,35009,2665.7978387906587,14.201994127057723,1197015,10,1460.0,2336006286,Benign
3392235,172.31.66.109,52741,108.63944669987892,0.5325463073523476,82621923,22,2515.0,2887729773,Benign
4052589,172.31.66.66,61274,6850.6184586108475,95.14747859181732,21020,1,42.0,2887729730,Benign
2614837,172.31.64.85,50929,38.780703599620296,0.21345609643119934,117120103,13,639.0,2887729237,Benign
6505445,172.31.65.80,59253,232558.13953488372,4651.162790697675,430,1,42.0,2887729488,Benign
6046328,172.31.64.15,51742,74.29480863767216,0.24722311537492744,117302947,15,848.0,2887729167,Benign
1382871,172.31.66.54,51375,10583.428226940854,133.9674459106437,14929,1,31.0,2887729718,Benign
5960596,172.31.64.106,52992,851485.1485148515,6600.660066006601,303,1,65.0,2887729258,Benign
7589513,173.163.212.161,49784,2245.9311923120313,10.360523183397378,1737364,10,1148.0,2913195169,Benign
662986,172.31.64.35,50524,390862.9441624366,15228.426395939086,197,3,77.0,2887729187,Benign
5120796,66.212.179.70,52761,619.1592230674812,3.8569830678443324,4407590,10,1148.0,1121235782,Benign
7457528,152.101.118.11,64904,226.48361081102794,1.5768371584498098,12049437,8,1148.0,2556786187,Benign
2370220,96.32.246.226,24479,1658.5158926419385,9.11606390239248,1645447,8,1148.0,1612773090,Benign
2628326,172.31.64.85,56124,469453.3762057878,6430.868167202572,311,1,41.0,2887729237,Benign
5836099,151.101.34.109,443,140988.37209302324,5813.953488372093,688,3,97.0,2539987565,Benign
1929671,172.31.64.103,56215,141124.58654906283,1102.5358324145534,1814,1,64.0,2887729255,Benign
3047264,141.105.71.81,58473,688.3140467518841,4.287775300396493,3964760,10,1148.0,2372486993,Benign
1986058,172.31.64.108,52819,250000.0,2000.0,1000,1,84.0,2887729260,Benign
3035539,79.125.109.180,65292,1720.1028910208613,9.454578001213967,1586533,8,1148.0,1333620148,Benign
3090072,172.31.65.5,53876,949.5282570977237,17.264150129049522,231694,2,94.0,2887729413,Benign
1225253,172.31.66.114,50605,3361.5564006134837,84.0389100153371,47597,2,64.0,2887729778,Benign
6267252,172.31.64.94,52159,209009.1302689728,381.3625860869955,44577,7,751.0,2887729246,Benign
7691098,172.31.65.99,56752,251815.98062954,4842.6150121065375,413,1,28.0,2887729507,Benign
4590425,172.31.67.126,57041,182954.54545454544,2272.7272727272725,880,1,44.0,2887730046,Benign
2270916,112.213.118.169,51127,517.5384238231106,11.349526838226113,881094,5,286.0,1893037737,Benign
4610973,172.31.67.16,50505,7637.002651987787,32.09667518565921,498494,9,522.0,2887729936,Benign
7447169,101.96.116.77,56887,1026.6704839195713,5.643113689554258,2658107,8,1148.0,1700820045,Benign
3372736,172.31.66.108,54802,15350.09027789644,45.56613069505436,175569,3,428.0,2887729772,Benign
5070292,141.105.71.81,63630,866.1575518052038,5.3956315062984475,3150697,10,1148.0,2372486993,Benign
1192839,23.218.75.124,443,4452.743464521689,574.5475438092502,6962,3,31.0,400182140,Benign
376291,205.185.216.10,443,1934.8428593839878,209.17220101448515,19123,2,0.0,3451508746,Benign
5253549,172.31.68.13,53859,8188.021228203184,151.6300227445034,13190,1,46.0,2887730189,Benign
3942144,45.77.144.234,59756,8825.237081478614,174.18231081865684,51670,5,286.0,760058090,Benign
4513606,185.222.56.84,38468,1658.9937950349338,9.118690701914256,1644973,8,1148.0,3118348372,Benign
6945621,152.101.118.11,61727,1125.593250251455,6.8052796266714335,2204171,8,1052.0,2556786187,Benign
1698763,172.31.67.46,61232,12289.411573207455,162.7736632212908,12287,1,45.0,2887729966,Benign
3307396,129.158.72.21,56037,2211.2331291177024,12.964356931433947,1234153,9,1148.0,2174634005,Benign
658489,173.167.113.37,51208,1378.3635808966585,7.576201434023408,1979884,8,1148.0,2913431845,Benign
5135783,172.31.67.91,53427,111699.10823826701,292.98126751020857,54611,6,665.0,2887730011,Benign
6635901,172.31.66.15,49510,107.47474326681055,0.33704349123264776,118679046,18,984.0,2887729679,Benign
7734378,172.31.67.19,65444,263.5317910562557,2.384903086481952,1677217,2,68.0,2887729939,Benign
2330138,172.31.64.4,53879,48.270179636745745,0.2792629607315234,118168195,17,1260.0,2887729156,Benign
5941492,31.13.65.7,443,3.85E7,1500000.0,2,3,77.0,520962311,Benign
7682040,172.31.65.99,52041,50.70068187779868,1.23660199701948,6469341,4,97.0,2887729507,Benign
1099149,172.31.65.76,57803,2403.39429093155,26.8535674964419,74478,1,36.0,2887729484,Benign
4054163,172.31.66.66,49714,116305.58722919042,2280.501710376283,877,1,35.0,2887729730,Benign
5535736,172.31.68.8,55296,11359.059050994923,161.1214049786514,12413,1,40.0,2887730184,Benign
2837787,212.92.115.147,20880,1385.7078348175241,8.136266186084544,1966504,9,1144.0,3562828691,Benign
1375259,172.31.66.54,54889,85734.87031700289,1440.922190201729,1388,1,36.0,2887729718,Benign
4738062,172.31.67.31,53107,136478.51727042967,1684.9199663016009,1187,1,30.0,2887729951,Benign
3606321,172.31.66.20,51814,55.432574393239975,0.26441141809362045,117241533,16,1209.0,2887729684,Benign
5489157,23.196.113.171,443,6508.50304429981,839.8068444257821,4763,3,31.0,398750123,Benign
4027954,172.31.66.65,60532,370078.74015748035,7874.0157480314965,254,1,39.0,2887729729,Benign
3403100,172.31.66.109,55865,99843.99375975039,1560.0624024960998,1282,1,38.0,2887729773,Benign
1879776,172.31.64.101,64603,61458.33333333333,1041.6666666666667,1920,1,35.0,2887729253,Benign
4687305,141.105.71.81,61601,970.4622444313104,6.045385912543892,2812062,10,1148.0,2372486993,Benign
7136046,172.31.67.97,60830,312684.3657817109,5899.705014749263,339,1,37.0,2887730017,Benign
6249972,172.31.64.64,49761,172.93029408594847,0.6438608529417876,111825404,37,16800.0,2887729216,Benign
2032232,172.31.64.119,50138,56.61429694159202,0.31129870513284363,118856903,19,1633.0,2887729271,Benign
3013024,172.31.65.43,56133,335227.2727272728,5681.818181818182,352,1,51.0,2887729451,Benign
6756844,13.95.166.17,57124,1063.0568521595044,7.343342741451269,2315022,10,1032.0,224372241,Benign
303600,192.168.10.3,62115,1256.981017995513,15.911152126525481,125698,0,0.0,3232238083,Benign
5641344,172.31.69.14,64970,227180.52738336715,4056.795131845842,493,1,40.0,2887730446,Benign
4134403,195.19.10.200,64966,1179.573141435603,7.260225707605087,2341525,9,1144.0,3272805064,Benign
980472,199.188.90.152,64504,2405.2763525229975,30.51090510599997,393302,7,364.0,3351009944,Benign
2833664,172.31.65.122,61958,683823.5294117647,7352.941176470588,272,1,37.0,2887729530,Benign
2546186,118.170.183.122,50092,662.6077100800651,13.077783751580233,688190,5,286.0,1990899578,Benign
4791461,172.31.67.42,123,5123.5523296152,106.74067353365,18737,1,48.0,2887729962,Benign
1174407,96.231.60.219,56203,609.4938096958874,3.7967734572481078,4477486,10,1148.0,1625767131,Benign
7243287,5.39.216.195,43556,1949.0654705786662,10.885255498112315,1653613,10,1492.0,86497475,Benign
5821995,172.31.69.29,59599,18191.884837459464,158.19030293443012,12643,1,74.0,2887730461,Benign
3806537,177.84.88.50,49196,838.6344261740112,13.84900887259835,649866,5,373.0,2975094834,Benign
4627318,172.31.67.16,62142,11334.405144694534,160.77170418006432,12440,1,40.0,2887729936,Benign
1496209,212.22.93.34,29339,51.91042977990641,0.3977810711103939,15083674,3,150.0,3558235426,Benign
964975,172.31.65.14,49699,56.56122252254086,1.379542012744899,5799026,4,97.0,2887729422,Benign
4531886,138.201.182.18,61805,224.3397165888164,1.397499150608237,12164587,9,1148.0,2328475154,Benign
7237450,172.31.64.39,49848,473939.3939393939,8484.848484848484,825,3,148.0,2887729191,Benign
2364822,172.31.64.58,51952,534156.3786008231,5761.316872427984,1215,3,161.0,2887729210,Benign
7205905,172.31.64.14,50612,4711.678744827916,47.834301977948385,41811,1,42.0,2887729166,Benign
5742210,172.31.69.23,51816,313.6382330923842,2.95885125558853,1351876,2,84.0,2887730455,Benign
5181605,165.234.100.94,28472,1635.654261704682,27.010804321728692,333200,5,373.0,2783601758,Benign
5496386,172.31.68.5,51814,9.939838027354797,0.259525797058872,115595445,16,443.0,2887730181,Benign
7523997,172.31.65.46,50139,57.515152524748615,1.4028085981646004,5702845,4,97.0,2887729454,Benign
5753786,172.31.69.23,62217,7913.797728695341,89.42144326209424,44732,2,92.0,2887730455,Benign
5955719,172.31.64.106,50624,172645.7399103139,6726.457399103139,446,3,77.0,2887729258,Benign
849412,129.158.72.21,49884,2479.1061046511627,13.626453488372093,1100800,8,1148.0,2174634005,Benign
5267712,172.31.68.14,50136,291666.6666666666,11363.636363636362,264,3,77.0,2887730190,Benign
6754027,172.31.66.83,50911,285714.28571428574,5952.380952380952,336,1,40.0,2887729747,Benign
3788500,172.31.66.40,53123,162672.7269038005,344.94653328734046,49283,9,515.0,2887729704,Benign
7674803,162.242.237.105,49320,817.1906488715342,5.68949150918254,3339490,12,1148.0,2733829481,Benign
7037693,93.183.216.136,56437,762.0216060966651,5.537500569132003,3250564,11,1048.0,1572329608,Benign
5061420,172.31.67.73,52270,325000.0,5000.0,400,1,33.0,2887729993,Benign
6616011,172.31.66.118,57989,281914.89361702127,5319.148936170213,376,1,45.0,2887729782,Benign
3005694,172.31.65.43,49673,6.647934449371949,0.09971901674057923,60169065,4,148.0,2887729451,Benign
4662338,172.31.67.18,53008,274647.8873239437,7042.2535211267605,284,1,31.0,2887729938,Benign
3593585,176.105.214.248,52045,1091.1347801713782,18.018739489068633,499480,5,373.0,2959726328,Benign
5767513,172.31.69.24,55267,32.612084793659214,0.31397151538474755,73255053,11,438.0,2887730456,Benign
2197342,172.31.64.28,51132,44.67543530021209,0.33766317378067273,115499714,20,859.0,2887729180,Benign
3924614,172.31.66.56,56688,306306.3063063063,6006.006006006006,333,1,43.0,2887729720,Benign
3069493,212.92.115.147,35386,158.69744843383342,1.207375596727278,20706067,10,1278.0,3562828691,Benign
5550752,172.31.68.9,53091,114.94040938022907,0.4659521445846842,60092008,12,322.0,2887730185,Benign
7611813,145.239.183.169,49276,204.15673282197645,1.421391690589063,13367181,11,1148.0,2448406441,Benign
4768270,172.31.67.38,51891,124.16330793306477,0.9301267432039256,116113208,30,2742.0,2887729958,Benign
2318765,104.67.65.130,443,815789.4736842104,105263.15789473684,38,3,31.0,1749238146,Benign
4688683,172.31.67.20,53536,324742.26804123714,5154.639175257732,388,1,47.0,2887729940,Benign
7398113,172.31.65.108,52393,394052.04460966546,7434.9442379182165,269,1,45.0,2887729516,Benign
3906434,172.31.66.55,58359,575539.5683453238,7194.244604316547,278,1,34.0,2887729719,Benign
2559101,212.92.116.6,55724,504.25805521788703,3.6030687851567293,5828365,10,1262.0,3562828806,Benign
195234,192.168.10.14,54749,28419.93499175998,104.22162729043312,153519,8,535.0,3232238094,Benign
6510184,204.62.193.124,59825,1800.6954560201364,10.886913277026217,1377801,8,1052.0,3426664828,Benign
4600046,172.31.67.12,53384,159493.67088607594,2531.645569620253,790,1,49.0,2887729932,Benign
7382791,103.91.85.26,61327,340.8441124038106,6.727186429022577,1337855,5,286.0,1734038810,Benign
596436,172.31.64.122,53962,84388.18565400844,1406.4697609001405,1422,1,30.0,2887729274,Benign
584519,172.31.64.118,59256,10592.389172224403,156.92428403295412,12745,1,41.0,2887729270,Benign
3853670,172.31.66.51,61507,129162.46215943493,2018.1634712411708,991,1,50.0,2887729715,Benign
2941766,172.31.65.36,59360,34265.73426573427,699.3006993006993,2860,1,34.0,2887729444,Benign
4600130,204.62.193.124,56523,1970.4412156517585,10.830567326777713,1384969,8,1148.0,3426664828,Benign
6724286,200.57.131.236,59908,1311.2816734512237,8.45647189650124,1892042,9,1052.0,3359212524,Benign
2480711,23.36.32.229,443,44927.53623188406,4347.826086956522,690,3,31.0,388243685,Benign
3266785,172.31.65.91,51407,54223.14911366006,1042.752867570386,1918,1,38.0,2887729499,Benign
3831713,172.31.66.48,51641,151462.9948364888,3442.340791738382,581,1,36.0,2887729712,Benign
5404611,172.31.68.25,49673,6.6231331563447995,0.09984622848761004,60092405,4,146.0,2887730201,Benign
6713205,172.31.66.58,50133,252010.72386058985,5361.930294906166,373,1,39.0,2887729722,Benign
2266,192.168.10.9,1278,23565.90174067574,95.66174008705218,271791,12,1466.0,3232238089,Benign
2366618,172.31.64.58,52703,40194.69087645414,117.36684041561669,144845,7,999.0,2887729210,Benign
2712429,172.31.65.107,53538,295180.7228915663,6024.096385542169,332,1,41.0,2887729515,Benign
2889051,212.92.114.68,55100,1259.958294224536,6.935550243437813,2162770,8,1144.0,3562828356,Benign
3069176,172.31.65.59,63838,577617.3285198556,7220.216606498195,277,1,32.0,2887729467,Benign
3121356,172.31.65.65,52290,199052.1327014218,3159.55766192733,633,1,35.0,2887729473,Benign
4770664,172.31.67.38,54151,11117.232753100943,41.69334544425749,335785,8,517.0,2887729958,Benign
3357592,185.222.56.84,25607,1874.0622484520497,8.645084693013043,2082108,10,1148.0,3118348372,Benign
2647592,172.31.64.87,49568,786.1919030256355,16.044732714808887,249303,2,82.0,2887729239,Benign
1617543,172.31.67.15,52305,303.105265252512,1.7702448976460792,15252127,14,960.0,2887729935,Benign
6713132,172.31.66.58,55762,177121.77121771214,2460.0246002460026,813,1,44.0,2887729722,Benign
7589841,145.239.183.169,61793,221.36969517822897,1.297880220905703,12327794,8,1148.0,2448406441,Benign
2726295,172.31.65.107,58572,145833.33333333337,2083.3333333333335,960,1,40.0,2887729515,Benign
5664664,172.31.69.16,49672,3.3334405312250834,0.05000160796837625,119996141,4,148.0,2887730448,Benign
6518411,172.31.65.83,51278,811250.0,8750.0,800,3,161.0,2887729491,Benign
1375290,172.31.66.54,62294,137157.1072319202,2493.7655860349128,802,1,41.0,2887729718,Benign
4394791,23.196.113.171,443,21305.841924398628,2749.1408934707906,1455,3,31.0,398750123,Benign
2209711,88.255.50.192,41139,944.8368602408093,18.648095925805443,482623,5,286.0,1493119680,Benign
4584705,200.32.82.227,49793,1561.2735506873264,9.153674170391067,1747932,9,1148.0,3357561571,Benign
1398029,172.31.66.62,55574,22479.85296196804,282.76544606249115,7073,1,49.0,2887729726,Benign
602974,172.31.64.125,50673,975.0459503841358,6.5693173464018955,5023353,14,990.0,2887729277,Benign
1836039,172.31.67.94,51910,53.06426729895114,1.2942504219256374,6181184,4,97.0,2887730014,Benign
1025996,172.31.65.34,59888,194744.9768160742,3091.190108191654,647,1,32.0,2887729442,Benign
1723848,172.31.67.50,55307,136295.18072289156,1506.0240963855422,1328,1,42.0,2887729970,Benign
2127438,172.31.69.25,80,314.2320722680953,1.9204404722267097,4165711,4,935.0,2887730457,ddos
1753740,172.31.69.28,80,54439.00734009088,305.837119888151,22888,4,935.0,2887730460,ddos
1310581,172.31.69.28,80,1096575.94381036,6145.741878841089,1139,4,935.0,2887730460,ddos
1712539,172.31.69.28,80,873630.3871439006,5113.221329437546,1369,4,935.0,2887730460,ddos
2842946,172.31.69.25,80,317.192003125238,1.9655585011633647,4070090,4,935.0,2887730457,ddos
1844968,172.31.69.28,80,843441.4668547248,4936.530324400565,1418,4,935.0,2887730460,ddos
2089893,172.31.69.25,80,297.6046693680134,1.87615236796226,4264046,4,935.0,2887730457,ddos
1746320,172.31.69.28,80,762603.7013401404,4467.134652201659,1567,4,935.0,2887730460,ddos
3247458,172.31.69.25,80,20.50322654405016,0.14326788734196538,62819381,4,935.0,2887730457,ddos
110173,18.219.9.1,60563,99159.79708306912,554.8509828788839,12616,2,316.0,316344577,ddos
2855060,172.31.69.25,80,284.9911277216422,1.8431115778279208,4340486,4,935.0,2887730457,ddos
2819849,172.31.69.25,80,298.29923857353265,1.8230663931155544,4388211,4,935.0,2887730457,ddos
2217113,172.31.69.25,80,299.89085053728195,1.8011462494731647,4441616,4,935.0,2887730457,ddos
1729746,172.31.69.28,80,51088.02530887949,299.2603992988756,23391,4,935.0,2887730460,ddos
1952877,172.31.69.28,80,10124.274657573267,56.96939115997819,122873,4,935.0,2887730460,ddos
2171444,172.31.69.25,80,379.7027869438217,2.798792041354951,3215673,4,935.0,2887730457,ddos
41028,18.216.200.189,54033,206314.3677190613,1181.8335303055885,5923,2,287.0,316197053,ddos
3607107,172.31.69.25,80,169.75069550632188,1.3472277421136656,7422650,4,935.0,2887730457,ddos
3088295,172.31.69.25,80,284.8257299208851,1.85102017820234,4321941,4,935.0,2887730457,ddos
2992807,172.31.69.25,80,292.074106628009,1.8226153299719752,4389297,4,935.0,2887730457,ddos
2505094,172.31.69.25,80,281.20756114856164,1.8026125714651384,4438003,4,935.0,2887730457,ddos
2716995,172.31.69.25,80,295.0491767942548,1.8541974975287023,4314535,4,935.0,2887730457,ddos
1591871,172.31.69.28,80,918478.2608695652,5434.782608695652,1288,4,935.0,2887730460,ddos
1161204,18.219.193.20,53834,325.96463410851214,2.2883632659723943,3932942,3,347.0,316391700,ddos
1346166,172.31.69.28,80,195895.52238805967,1088.3084577114428,6432,4,935.0,2887730460,ddos
132554,18.218.229.235,64638,590.2291877,4.198784872,1667149,3,20.0,316335595,ddos
2320413,172.31.69.25,80,368.35916188027824,2.207065080169432,4530904,3,935.0,2887730457,ddos
1778214,172.31.69.28,80,996635.8284272498,5887.300252312867,1189,4,935.0,2887730460,ddos
1889660,172.31.69.25,80,225.2107098612931,1.4321825746346144,5585880,4,935.0,2887730457,ddos
3478958,172.31.69.25,80,279.97935378055666,1.8063184114874624,4428898,4,935.0,2887730457,ddos
2051162,172.31.69.28,80,6817.422173046115,40.3397761718705,173526,4,935.0,2887730460,ddos
1549025,172.31.69.28,80,38656.919836451496,216.8256721595837,32284,4,935.0,2887730460,ddos
2910858,172.31.69.25,80,275.5165090437618,1.8007614970180514,4442565,4,935.0,2887730457,ddos
248595,18.218.229.235,55697,696.3926296,4.954012608999999,1412996,3,20.0,316335595,ddos
57393,18.219.32.43,57718,97449.90892531877,531.2689738919247,13176,2,349.0,316350507,ddos
2131020,172.31.69.28,80,7867.900104189687,44.20168597859375,158365,4,935.0,2887730460,ddos
1142403,18.219.193.20,57208,281.5646991556244,2.046916229725863,4396858,3,303.0,316391700,ddos
3331977,172.31.69.25,80,304.0213650255968,1.866593185114946,4285883,4,935.0,2887730457,ddos
1607689,172.31.69.28,80,66527.73324783584,374.051512236828,18714,4,935.0,2887730460,ddos
2815515,172.31.69.25,80,281.2343157785432,1.8217607499824653,4391356,4,935.0,2887730457,ddos
2566889,172.31.69.25,80,297.0391471202715,2.0836728948421226,4319296,3,935.0,2887730457,ddos
2017735,172.31.69.28,80,35979.228486646876,199.72608993380504,35048,4,935.0,2887730460,ddos
308329,18.219.193.20,58602,374.1046135073854,2.3250752859377597,4300936,4,674.0,316391700,ddos
2478571,172.31.69.25,80,283.0865182054994,1.7860348151766523,4479196,4,935.0,2887730457,ddos
1558830,172.31.69.28,80,397129.18660287076,2232.854864433812,3135,4,935.0,2887730460,ddos
1974251,172.31.69.25,80,399.481691588684,2.544469373176331,3144074,4,935.0,2887730457,ddos
1333295,172.31.69.28,80,1009197.3244147158,5852.842809364548,1196,4,935.0,2887730460,ddos
3302987,172.31.69.25,80,367.0257201377877,2.040291217566454,4411135,4,935.0,2887730457,ddos
2534172,172.31.69.25,80,289.48423042412765,1.7732571542059885,4511472,4,935.0,2887730457,ddos
3274398,172.31.69.25,80,385.1313199886419,2.3736907241210594,3370279,4,935.0,2887730457,ddos
2084067,172.31.69.25,80,301.56730578924805,1.876001902265929,4264388,4,935.0,2887730457,ddos
3592980,172.31.69.25,80,320.0571978113893,2.0369590950605523,3927423,4,935.0,2887730457,ddos
3038199,172.31.69.25,80,283.9913011279916,1.7476387761722558,4577605,4,935.0,2887730457,ddos
294762,18.216.24.42,50550,944864.0483383684,5287.0090634441085,1324,2,316.0,316151850,ddos
103146,18.216.200.189,57150,134855.21031494398,739.8013105051787,9462,2,341.0,316197053,ddos
2879613,172.31.69.25,80,293.392030667985,1.8928518107611936,4226427,4,935.0,2887730457,ddos
170377,18.219.9.1,63584,93558.05243445693,524.3445692883895,13350,2,314.0,316344577,ddos
1808432,172.31.69.28,80,99587.50736593988,589.2751915144372,11879,4,935.0,2887730460,ddos
69926,18.219.32.43,57649,1673.255962,11.90324363,588075,3,20.0,316350507,ddos
1724989,172.31.69.28,80,902404.5261669024,4950.495049504952,1414,4,935.0,2887730460,ddos
1882517,172.31.69.25,80,225.8244906569425,1.4510810644622811,5513131,4,935.0,2887730457,ddos
2961506,172.31.69.25,80,289.97831389174024,1.7790080606855232,4496888,4,935.0,2887730457,ddos
2118028,172.31.69.25,80,362.54957181447213,2.069084430139663,4349750,4,935.0,2887730457,ddos
149814,18.216.24.42,49580,829.4348211,5.900450963,1186350,3,20.0,316151850,ddos
2227710,172.31.69.25,80,294.47938575281125,1.8404961609550703,4346654,4,935.0,2887730457,ddos
1921219,172.31.69.25,80,277.95129707647584,1.774629191230492,4507984,4,935.0,2887730457,ddos
228994,18.218.11.51,54004,1100.290839,7.827272229,894309,3,20.0,316279603,ddos
2125038,172.31.69.28,80,20517.00125683617,118.88990794524271,58878,4,935.0,2887730460,ddos
764314,18.219.193.20,35158,283.35808645352927,1.9541936996795122,4605480,3,370.0,316391700,ddos
360519,18.218.115.60,59785,830.9035316000003,5.9108991070000005,1184253,3,20.0,316306236,ddos
3556315,172.31.69.25,80,291.47170108727767,1.811789905748424,4415523,4,935.0,2887730457,ddos
2777602,172.31.69.25,80,267.4775399726777,1.7023232456495,4699460,4,935.0,2887730457,ddos
3401080,172.31.69.25,80,340.3078091686737,1.9421498303855813,4634040,4,935.0,2887730457,ddos
1270670,172.31.69.28,80,1040529.3631100084,5789.909015715468,1209,4,935.0,2887730460,ddos
52253,18.217.165.70,41598,23.61532322344233,0.1680141573209336,107133829,14,2530.0,316253510,ddos
1256924,172.31.69.28,80,1574935.400516796,9043.927648578812,774,4,935.0,2887730460,ddos
160978,18.219.9.1,51223,563.0424433,4.005383235,1747648,3,20.0,316344577,ddos
3283420,172.31.69.25,80,305.2040543239128,1.927097422723996,4151321,4,935.0,2887730457,ddos
2915477,172.31.69.25,80,241.79481149092663,1.6523563427625965,5446767,4,935.0,2887730457,ddos
3416858,172.31.69.25,80,302.14076303851806,2.1014427104688282,4282772,4,935.0,2887730457,ddos
7418,18.218.115.60,50630,49646.79736487023,277.7998253829669,25198,2,316.0,316306236,ddos
1922702,172.31.69.28,80,5597.403334784337,33.12072979162329,211348,4,935.0,2887730460,ddos
165462,18.219.5.43,63266,96750.84445874217,562.9724947723982,12434,2,268.0,316343595,ddos
3323816,172.31.69.25,80,294.0172781504989,1.7658695384414351,4530346,4,935.0,2887730457,ddos
1355289,172.31.69.28,80,964140.1792991034,5704.9714751426245,1227,4,935.0,2887730460,ddos
2149731,172.31.69.28,80,5931.7286281229835,32.95404793401658,212417,4,935.0,2887730460,ddos
3259259,172.31.69.25,80,299.87243035161987,1.8874739911982368,4238469,4,935.0,2887730457,ddos
2023173,172.31.69.28,80,12339.75529107428,73.01630349748096,95869,4,935.0,2887730460,ddos
3083772,172.31.69.25,80,319.7483721411877,1.9132288535000008,4181413,4,935.0,2887730457,ddos
3605796,172.31.69.25,80,304.40460541194057,1.9144943736600035,4178649,4,935.0,2887730457,ddos
2098896,172.31.69.25,80,301.69856527400134,2.116357823434148,4252589,3,935.0,2887730457,ddos
52553,172.31.69.25,80,172000000.0,666666.6666666665,3,1,0.0,2887730457,ddos
1729902,172.31.69.28,80,151230.369729195,865.5867441572894,8087,4,935.0,2887730460,ddos
3181069,172.31.69.25,80,261.75554531028735,1.9059869804147127,4721963,3,935.0,2887730457,ddos
2849843,172.31.69.25,80,299.0152243883586,1.8805988955242687,4253964,4,935.0,2887730457,ddos
1255825,18.219.193.20,40038,293.0318516811488,2.0333744526833764,4426140,3,362.0,316391700,ddos
1680112,172.31.69.28,80,998340.2489626557,5809.128630705394,1205,4,935.0,2887730460,ddos
1690841,172.31.69.28,80,14782.176106886503,82.9128467533698,84426,4,935.0,2887730460,ddos
3213300,172.31.69.25,80,301.0065534191801,1.7850648090092218,4481630,4,935.0,2887730457,ddos
2418813,172.31.69.25,80,397.1340601797086,2.175414815348373,4137142,4,935.0,2887730457,ddos
3538359,172.31.69.25,80,302.67523686409635,1.7923034011197414,4463530,4,935.0,2887730457,ddos
27079,18.219.211.138,41786,270.02734817114043,1.8062029978002705,4429181,4,534.0,316396426,ddos
